SubjID Var1 Var2 Var3 Patterns FreqPatterns initial_gik1 initial_gik2 initial_gik3 final_gik1 final_gik2 final_gik3
ID212 1 2 4 124 26 0.3333 0.3333 0.3333 0.472 0.2251 0.303
ID213 2 1 1 211 52 0.3333 0.3333 0.3333 0.4303 0.5697 0
ID214 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID215 3 2 4 324 54 0.3333 0.3333 0.3333 0 0 1
ID216 3 2 3 323 47 0.3333 0.3333 0.3333 0 0 1
ID217 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID218 2 2 3 223 44 0.3333 0.3333 0.3333 0 0.3333 0.6667
ID219 3 1 3 313 40 0.3333 0.3333 0.3333 0 0.3333 0.6667
ID22 1 2 4 124 26 0.3333 0.3333 0.3333 0.472 0.2251 0.303
ID220 1 1 2 112 34 0.3333 0.3333 0.3333 1 0 0
ID221 3 2 3 323 47 0.3333 0.3333 0.3333 0 0 1
ID222 2 2 4 224 44 0.3333 0.3333 0.3333 0 0.6032 0.3968
ID223 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID224 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID225 1 1 1 111 47 0.3333 0.3333 0.3333 1 0 0
ID226 1 1 3 113 40 0.3333 0.3333 0.3333 0.6667 0 0.3333
ID227 1 1 1 111 47 0.3333 0.3333 0.3333 1 0 0
ID228 3 1 2 312 41 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID229 2 1 1 211 52 0.3333 0.3333 0.3333 0.4303 0.5697 0
ID23 3 1 1 311 39 0.3333 0.3333 0.3333 0.6667 0 0.3333
ID230 2 2 2 222 30 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID231 2 2 4 224 44 0.3333 0.3333 0.3333 0 0.6032 0.3968
ID232 3 1 1 311 39 0.3333 0.3333 0.3333 0.6667 0 0.3333
ID233 1 2 4 124 26 0.3333 0.3333 0.3333 0.472 0.2251 0.303
ID234 2 2 4 224 44 0.3333 0.3333 0.3333 0 0.6032 0.3968
ID235 2 1 2 212 34 0.3333 0.3333 0.3333 0 1 0
ID236 1 2 2 122 40 0.3333 0.3333 0.3333 1 0 0
ID237 2 2 2 222 30 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID238 1 1 4 114 45 0.3333 0.3333 0.3333 0.4303 0.5697 0
ID239 1 2 3 123 44 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID24 2 1 1 211 52 0.3333 0.3333 0.3333 0.4303 0.5697 0
ID240 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID241 3 2 2 322 41 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID242 1 1 4 114 45 0.3333 0.3333 0.3333 0.4303 0.5697 0
ID243 3 1 2 312 41 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID244 1 2 2 122 40 0.3333 0.3333 0.3333 1 0 0
ID245 2 2 4 224 44 0.3333 0.3333 0.3333 0 0.6032 0.3968
ID246 1 2 3 123 44 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID247 2 1 1 211 52 0.3333 0.3333 0.3333 0.4303 0.5697 0
ID248 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID249 2 1 4 214 46 0.3333 0.3333 0.3333 0 1 0
ID25 3 1 4 314 40 0.3333 0.3333 0.3333 0 0.6032 0.3968
ID250 3 1 1 311 39 0.3333 0.3333 0.3333 0.6667 0 0.3333
ID251 1 2 2 122 40 0.3333 0.3333 0.3333 1 0 0
ID252 1 2 3 123 44 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID253 1 2 2 122 40 0.3333 0.3333 0.3333 1 0 0
ID254 1 2 2 122 40 0.3333 0.3333 0.3333 1 0 0
ID255 3 2 1 321 41 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID256 1 1 2 112 34 0.3333 0.3333 0.3333 1 0 0
ID257 2 2 4 224 44 0.3333 0.3333 0.3333 0 0.6032 0.3968
ID258 1 1 4 114 45 0.3333 0.3333 0.3333 0.4303 0.5697 0
ID259 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID26 2 1 2 212 34 0.3333 0.3333 0.3333 0 1 0
ID260 2 2 4 224 44 0.3333 0.3333 0.3333 0 0.6032 0.3968
ID261 1 1 2 112 34 0.3333 0.3333 0.3333 1 0 0
ID262 1 1 3 113 40 0.3333 0.3333 0.3333 0.6667 0 0.3333
ID263 1 1 3 113 40 0.3333 0.3333 0.3333 0.6667 0 0.3333
ID264 1 2 4 124 26 0.3333 0.3333 0.3333 0.472 0.2251 0.303
ID265 3 2 2 322 41 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID266 1 1 1 111 47 0.3333 0.3333 0.3333 1 0 0
ID267 1 1 1 111 47 0.3333 0.3333 0.3333 1 0 0
ID268 1 1 2 112 34 0.3333 0.3333 0.3333 1 0 0
ID269 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID27 1 1 1 111 47 0.3333 0.3333 0.3333 1 0 0
ID270 2 1 2 212 34 0.3333 0.3333 0.3333 0 1 0
ID271 3 2 1 321 41 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID272 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID273 3 1 1 311 39 0.3333 0.3333 0.3333 0.6667 0 0.3333
ID274 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID275 1 2 3 123 44 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID276 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID277 1 2 4 124 26 0.3333 0.3333 0.3333 0.472 0.2251 0.303
ID278 1 2 2 122 40 0.3333 0.3333 0.3333 1 0 0
ID279 3 1 4 314 40 0.3333 0.3333 0.3333 0 0.6032 0.3968
ID28 2 2 3 223 44 0.3333 0.3333 0.3333 0 0.3333 0.6667
ID280 1 2 3 123 44 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID281 1 2 4 124 26 0.3333 0.3333 0.3333 0.472 0.2251 0.303
ID282 3 1 3 313 40 0.3333 0.3333 0.3333 0 0.3333 0.6667
ID283 3 2 3 323 47 0.3333 0.3333 0.3333 0 0 1
ID284 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID285 1 2 3 123 44 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID286 1 1 2 112 34 0.3333 0.3333 0.3333 1 0 0
ID287 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID288 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID289 1 2 2 122 40 0.3333 0.3333 0.3333 1 0 0
ID29 3 2 4 324 54 0.3333 0.3333 0.3333 0 0 1
ID290 2 1 1 211 52 0.3333 0.3333 0.3333 0.4303 0.5697 0
ID291 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID292 1 2 3 123 44 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID293 3 1 2 312 41 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID294 3 2 2 322 41 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID295 2 2 4 224 44 0.3333 0.3333 0.3333 0 0.6032 0.3968
ID296 2 1 2 212 34 0.3333 0.3333 0.3333 0 1 0
ID297 1 1 2 112 34 0.3333 0.3333 0.3333 1 0 0
ID298 3 2 2 322 41 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID299 1 1 1 111 47 0.3333 0.3333 0.3333 1 0 0
ID3 3 1 3 313 40 0.3333 0.3333 0.3333 0 0.3333 0.6667
ID30 2 1 1 211 52 0.3333 0.3333 0.3333 0.4303 0.5697 0
ID300 1 1 4 114 45 0.3333 0.3333 0.3333 0.4303 0.5697 0
ID301 2 2 4 224 44 0.3333 0.3333 0.3333 0 0.6032 0.3968
ID302 1 2 3 123 44 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID303 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID304 2 2 3 223 44 0.3333 0.3333 0.3333 0 0.3333 0.6667
ID305 2 2 2 222 30 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID306 2 2 3 223 44 0.3333 0.3333 0.3333 0 0.3333 0.6667
ID307 3 1 2 312 41 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID308 3 1 1 311 39 0.3333 0.3333 0.3333 0.6667 0 0.3333
ID309 3 1 1 311 39 0.3333 0.3333 0.3333 0.6667 0 0.3333
ID31 1 1 4 114 45 0.3333 0.3333 0.3333 0.4303 0.5697 0
ID310 3 2 4 324 54 0.3333 0.3333 0.3333 0 0 1
ID311 1 2 3 123 44 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID312 3 1 3 313 40 0.3333 0.3333 0.3333 0 0.3333 0.6667
ID313 3 2 4 324 54 0.3333 0.3333 0.3333 0 0 1
ID314 3 2 4 324 54 0.3333 0.3333 0.3333 0 0 1
ID315 2 2 3 223 44 0.3333 0.3333 0.3333 0 0.3333 0.6667
ID316 3 1 2 312 41 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID317 3 1 1 311 39 0.3333 0.3333 0.3333 0.6667 0 0.3333
ID318 3 1 1 311 39 0.3333 0.3333 0.3333 0.6667 0 0.3333
ID319 1 1 1 111 47 0.3333 0.3333 0.3333 1 0 0
ID32 3 2 1 321 41 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID320 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID321 3 2 1 321 41 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID322 2 1 4 214 46 0.3333 0.3333 0.3333 0 1 0
ID323 3 1 4 314 40 0.3333 0.3333 0.3333 0 0.6032 0.3968
ID324 2 2 2 222 30 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID325 1 1 1 111 47 0.3333 0.3333 0.3333 1 0 0
ID326 2 2 2 222 30 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID327 2 2 2 222 30 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID328 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID329 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID33 3 1 3 313 40 0.3333 0.3333 0.3333 0 0.3333 0.6667
ID330 1 1 3 113 40 0.3333 0.3333 0.3333 0.6667 0 0.3333
ID331 1 2 3 123 44 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID332 3 2 1 321 41 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID333 3 2 2 322 41 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID334 1 1 4 114 45 0.3333 0.3333 0.3333 0.4303 0.5697 0
ID335 1 2 3 123 44 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID336 3 1 2 312 41 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID337 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID338 3 1 3 313 40 0.3333 0.3333 0.3333 0 0.3333 0.6667
ID339 2 1 2 212 34 0.3333 0.3333 0.3333 0 1 0
ID34 1 1 4 114 45 0.3333 0.3333 0.3333 0.4303 0.5697 0
ID340 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID341 1 1 3 113 40 0.3333 0.3333 0.3333 0.6667 0 0.3333
ID342 3 1 1 311 39 0.3333 0.3333 0.3333 0.6667 0 0.3333
ID343 2 1 2 212 34 0.3333 0.3333 0.3333 0 1 0
ID344 3 2 2 322 41 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID345 2 1 4 214 46 0.3333 0.3333 0.3333 0 1 0
ID346 1 1 4 114 45 0.3333 0.3333 0.3333 0.4303 0.5697 0
ID347 2 1 4 214 46 0.3333 0.3333 0.3333 0 1 0
ID348 3 2 4 324 54 0.3333 0.3333 0.3333 0 0 1
ID349 2 1 1 211 52 0.3333 0.3333 0.3333 0.4303 0.5697 0
ID35 3 1 3 313 40 0.3333 0.3333 0.3333 0 0.3333 0.6667
ID350 3 2 4 324 54 0.3333 0.3333 0.3333 0 0 1
ID351 3 1 4 314 40 0.3333 0.3333 0.3333 0 0.6032 0.3968
ID352 1 1 3 113 40 0.3333 0.3333 0.3333 0.6667 0 0.3333
ID353 2 1 1 211 52 0.3333 0.3333 0.3333 0.4303 0.5697 0
ID354 1 1 3 113 40 0.3333 0.3333 0.3333 0.6667 0 0.3333
ID355 2 1 2 212 34 0.3333 0.3333 0.3333 0 1 0
ID356 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID357 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID358 2 2 3 223 44 0.3333 0.3333 0.3333 0 0.3333 0.6667
ID359 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID36 2 1 1 211 52 0.3333 0.3333 0.3333 0.4303 0.5697 0
ID360 2 1 4 214 46 0.3333 0.3333 0.3333 0 1 0
ID361 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID362 2 1 4 214 46 0.3333 0.3333 0.3333 0 1 0
ID363 1 1 1 111 47 0.3333 0.3333 0.3333 1 0 0
ID364 3 1 4 314 40 0.3333 0.3333 0.3333 0 0.6032 0.3968
ID365 2 1 1 211 52 0.3333 0.3333 0.3333 0.4303 0.5697 0
ID366 1 2 2 122 40 0.3333 0.3333 0.3333 1 0 0
ID367 3 2 2 322 41 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID368 2 2 1 221 26 0.3333 0.3333 0.3333 0.6138 0.3333 0.0528
ID369 3 1 4 314 40 0.3333 0.3333 0.3333 0 0.6032 0.3968
ID37 1 1 2 112 34 0.3333 0.3333 0.3333 1 0 0
ID370 2 1 1 211 52 0.3333 0.3333 0.3333 0.4303 0.5697 0
ID371 3 2 4 324 54 0.3333 0.3333 0.3333 0 0 1
ID372 3 1 2 312 41 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID373 1 1 1 111 47 0.3333 0.3333 0.3333 1 0 0
ID374 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID375 3 1 2 312 41 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID376 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID377 1 1 1 111 47 0.3333 0.3333 0.3333 1 0 0
ID378 3 2 2 322 41 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID379 2 2 1 221 26 0.3333 0.3333 0.3333 0.6138 0.3333 0.0528
ID38 3 2 1 321 41 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID380 3 2 3 323 47 0.3333 0.3333 0.3333 0 0 1
ID381 2 2 3 223 44 0.3333 0.3333 0.3333 0 0.3333 0.6667
ID382 2 2 4 224 44 0.3333 0.3333 0.3333 0 0.6032 0.3968
ID383 2 1 4 214 46 0.3333 0.3333 0.3333 0 1 0
ID384 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID385 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID386 1 1 4 114 45 0.3333 0.3333 0.3333 0.4303 0.5697 0
ID387 1 2 4 124 26 0.3333 0.3333 0.3333 0.472 0.2251 0.303
ID388 1 1 1 111 47 0.3333 0.3333 0.3333 1 0 0
ID389 2 2 3 223 44 0.3333 0.3333 0.3333 0 0.3333 0.6667
ID39 1 2 4 124 26 0.3333 0.3333 0.3333 0.472 0.2251 0.303
ID390 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID391 3 1 2 312 41 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID392 3 1 2 312 41 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID393 1 1 2 112 34 0.3333 0.3333 0.3333 1 0 0
ID394 2 2 4 224 44 0.3333 0.3333 0.3333 0 0.6032 0.3968
ID395 2 2 4 224 44 0.3333 0.3333 0.3333 0 0.6032 0.3968
ID396 3 2 3 323 47 0.3333 0.3333 0.3333 0 0 1
ID397 3 2 3 323 47 0.3333 0.3333 0.3333 0 0 1
ID398 3 2 3 323 47 0.3333 0.3333 0.3333 0 0 1
ID399 3 2 1 321 41 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID4 2 2 3 223 44 0.3333 0.3333 0.3333 0 0.3333 0.6667
ID40 1 1 1 111 47 0.3333 0.3333 0.3333 1 0 0
ID400 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.6667 0.3333
ID401 1 2 2 122 40 0.3333 0.3333 0.3333 1 0 0
ID402 1 1 1 111 47 0.3333 0.3333 0.3333 1 0 0
ID403 3 2 4 324 54 0.3333 0.3333 0.3333 0 0 1
ID404 1 2 3 123 44 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID405 2 1 4 214 46 0.3333 0.3333 0.3333 0 1 0
ID406 2 2 4 224 44 0.3333 0.3333 0.3333 0 0.6032 0.3968
ID407 3 1 1 311 39 0.3333 0.3333 0.3333 0.6667 0 0.3333
ID408 2 1 4 214 46 0.3333 0.3333 0.3333 0 1 0
ID409 1 2 3 123 44 0.3333 0.3333 0.3333 0.4149 0 0.5851
ID41 2 1 4 214 46 0.3333 0.3333 0.3333 0 1 0
ID410 3 2 3 323 47 0.3333 0.3333 0.3333 0 0 1
ID411 1 1 1 111 47 0.3333 0.3333 0.3333 1 0 0
ID412 1 1 1 111 47 0.3333 0.3333 0.3333 1 0 0
ID413 3 2 4 324 54 0.3333 0.3333 0.3333 0 0 1
ID414 2 1 1 211 52 0.3333 0.3333 0.3333 0.4303 0.5697 0
ID415 1 2 4 124 26 0.3333 0.3333 0.3333 0.472 0.2251 0.303
ID416 1 2 1 121 50 0.3333 0.3333 0.3333 1 0 0
ID417 2 1 3 213 55 0.3333 0.3333 0.3333 0 0.6667 0.3333
